Phone Number,name,Phone to Name.name,Phone to Name.source,Phone to Name.vpa,Phone Name Attributes.businessNameDetected,Phone Name Attributes.digitalage,Phone Name Attributes.firstNameMatch,Phone Name Attributes.lastNameMatch,Phone Name Attributes.nameMatchScore,Phone Name Attributes.ndrScore,Phone Name Attributes.phoneFootprintStrengthOverall,Phone Name Attributes.phoneNameDigitalAge,Phone Name Attributes.unrScore,Phone Network.currentNetworkName,Phone Network.currentNetworkRegion,Phone Network.imsi,Phone Network.isPhoneReachable,Phone Network.numberBillingType,Phone Network.numberHasPortingHistory,Phone Network.portedFromNetworkName,Phone Network.portedFromNetworkRegion,Phone Social Premium.a23games,Phone Social Premium.amazon,Phone Social Premium.byjus,Phone Social Premium.flipkart,Phone Social Premium.housing,Phone Social Premium.indiamart,Phone Social Premium.instagram,Phone Social Premium.jeevansaathi,Phone Social Premium.jiomart,Phone Social Premium.my11,Phone Social Premium.paytm,Phone Social Premium.rummycircle,Phone Social Premium.shaadi,Phone Social Premium.swiggy,Phone Social Premium.whatsapp,Phone Social Premium.yatra,Risk Model.alternateRiskScore,Risk Model.digitalFootprint,Risk Model.identityConfidence,Risk Model.negativeInsights,Risk Model.phoneSocialMediaCount,Risk Model.positiveInsights,Risk Model.socialFootprintScore,Risk Model.telecomRisk,Zone,City,State
118734191986,Sue Singh,,,,False,-1,False,False,-1,-1.0,Very Low,-1,-1.0,Airtel,UP-West,4049774550.0,True,prepaid,False,,,Error,Account Not Found,Account Not Found,Account Not Found,Account Not Found,Account Found,Account Not Found,Account Not Found,Account Not Found,Error,Account Not Found,Error,Account Not Found,Account Not Found,Account Not Found,Error,666,Medium,Medium,"[""Person's name does not match against bank records."",""Email does not exist."",""Person has negligible social media presence.""]",1,[],354,Medium,Vrindavan,Vrindavan,Uttar Pradesh
951070413150,Sue Doe,Sue Singh,OKHDFCBANK,396723995907@randomvpa,False,2170,False,True,100,1.0,High,1928,0.333333,Reliance Jio,UP-East,4058716549.0,True,prepaid,True,Other networks,,Error,Account Not Found,Account Not Found,Account Not Found,Account Not Found,Account Found,Account Found,Account Not Found,Account Found,Error,Account Found,Error,Account Not Found,Account Not Found,Account Found,Error,405,High,High,"[""Person's name does not match against bank records."",""Email does not exist."",""Person has negligible social media presence.""]",5,"[""Person's phone has a digital age of more than 4 years.""]",614,Medium,Lucknow,Lucknow,Uttar Pradesh
673539737902,Tom Doe,John Brown,PAYTM,766917719938@randomvpa,False,65,True,True,83,1.0,Low,-1,0.0,Reliance Jio,Delhi,4058721395.0,True,prepaid,True,IDEA,Delhi,Error,Error,Account Not Found,Error,Account Not Found,Account Found,Account Found,Error,Account Not Found,Error,Account Found,Error,Error,Account Not Found,Account Found,Error,421,Medium,High,"[""Person's name does not match against bank records."",""Email does not exist."",""Person has negligible social media presence."",""Person's phone has a digital age of less than 6 months.""]",4,"[""Person's name matched against majority of records in Bureau's network.""]",587,Medium,Ghaziabad,Ghaziabad,Uttar Pradesh
086592013084,Raj Brown,Lisa Smith,PAYTM,579066185664@randomvpa,False,437,True,False,100,1.0,Low,-1,0.0,Airtel,UP-East,4055487388.0,True,prepaid,False,,,Error,Account Not Found,Account Not Found,Account Found,Account Not Found,Account Found,Account Not Found,Account Not Found,Account Not Found,Error,Account Found,Error,Account Not Found,Account Found,Account Found,Error,397,Medium,High,"[""Person's name does not match against bank records."",""Email does not exist."",""Person has negligible social media presence.""]",5,"[""Person's name matched against majority of records in Bureau's network.""]",662,Medium,Lucknow,Lucknow,Uttar Pradesh
314635970698,Raj Doe,Jane Brown,PAYTM,455093065865@randomvpa,False,349,False,False,15,0.333333,Medium,-1,1.0,Airtel,UP-West,4049787557.0,True,prepaid,False,,,Error,Account Not Found,Account Not Found,Account Not Found,Account Not Found,Account Found,Account Found,Account Not Found,Account Not Found,Error,Account Found,Error,Account Not Found,Account Not Found,Account Found,Error,595,Medium,Low,"[""Person's name does not match against bank records."",""Email does not exist."",""Person's name does not match against majority of records in Bureau's network."",""Person has negligible social media presence.""]",5,[],612,Medium,Jaipur,Jaipur,Rajasthan
954004710536,Raj Singh,Raj Sharma,OKSBI,791020384663@randomvpa,False,425,True,False,100,1.0,Medium,-1,0.0,Airtel,Haryana,4049682957.0,True,prepaid,False,,,Error,Account Not Found,Account Not Found,Account Found,Account Not Found,Account Found,Account Found,Account Not Found,Account Not Found,Error,Account Found,Error,Account Not Found,Account Not Found,Account Found,Error,421,Medium,High,"[""Person's name does not match against bank records."",""Email does not exist."",""Person has negligible social media presence.""]",5,"[""Person's name matched against majority of records in Bureau's network.""]",605,Medium,Karnal,Karnal,Haryana
152275123326,Sue White,,,,False,2725,False,False,-1,-1.0,Medium,-1,-1.0,Reliance Jio,Delhi,4058720000.0,True,prepaid,False,,,Error,Account Not Found,Account Found,Account Found,Account Not Found,Account Found,Account Found,Account Not Found,Account Not Found,Error,Account Found,Error,Account Not Found,Account Not Found,Account Found,Error,516,High,Medium,"[""Person's name does not match against bank records."",""Email does not exist."",""Person has negligible social media presence.""]",5,"[""Person's phone has a digital age of more than 4 years.""]",605,Medium,Ghaziabad,Ghaziabad,Uttar Pradesh
732644022495,Jane White,,,,False,349,False,False,-1,1.0,Medium,-1,1.0,Reliance Jio,UP-East,4058710000.0,True,prepaid,True,Airtel,UP-East,Error,Account Not Found,Account Not Found,Account Found,Account Not Found,Account Found,Account Found,Account Not Found,Account Not Found,Error,Account Not Found,Error,Account Not Found,Account Not Found,Account Found,Error,595,Medium,Low,"[""Person's name does not match against bank records."",""Email does not exist."",""Person's name does not match against majority of records in Bureau's network."",""Person has negligible social media presence.""]",4,[],612,Medium,Lucknow,Lucknow,Uttar Pradesh
213994389154,Sue Doe,Sue White,PAYTM,704512947115@randomvpa,False,249,False,True,100,1.0,Low,-1,0.0,Reliance Jio,UP-West,4058700000.0,True,prepaid,True,IDEA,UP-West,Error,Account Not Found,Account Not Found,Account Not Found,Account Not Found,Account Found,Account Found,Account Not Found,Account Not Found,Error,Account Found,Error,Account Not Found,Account Not Found,Account Found,Error,421,Medium,High,"[""Person's name does not match against bank records."",""Email does not exist."",""Person has negligible social media presence.""]",4,"[""Person's name matched against majority of records in Bureau's network.""]",587,Medium,Agra,Agra,Uttar Pradesh
154330190629,Raj Sharma,,,,False,1918,False,False,-1,1.0,Medium,-1,1.0,Airtel,Delhi,4041000000.0,True,prepaid,True,IDEA,Delhi,Error,Account Not Found,Account Not Found,Account Not Found,Account Not Found,Account Found,Account Found,Account Not Found,Account Found,Error,Account Not Found,Error,Account Not Found,Account Not Found,Account Not Found,Error,618,High,Low,"[""Person's name does not match against bank records."",""Email does not exist."",""Person's name does not match against majority of records in Bureau's network."",""Person has negligible social media presence.""]",4,"[""Person's phone has a digital age of more than 4 years.""]",259,Medium,Noida,Noida,Uttar Pradesh
669639464325,Jane Singh,Priya Smith,OKAXIS,778606549938@randomvpa,False,500,False,True,56,1.0,Medium,-1,1.0,Airtel,UP-East,4055400000.0,True,prepaid,False,,,Error,Account Not Found,Account Not Found,Account Found,Account Not Found,Account Found,Account Found,Account Not Found,Account Not Found,Error,Account Found,Error,Account Not Found,Account Not Found,Account Found,Error,595,Medium,Low,"[""Person's name does not match against bank records."",""Email does not exist."",""Person's name does not match against majority of records in Bureau's network."",""Person has negligible social media presence.""]",5,[],605,Medium,Lucknow,Lucknow,Uttar Pradesh
066431740703,Lisa Doe,Sam White,IBL,765573995546@randomvpa,False,210,False,True,46,1.0,Low,-1,1.0,Vodafone,UP-East,4041500000.0,True,prepaid,True,Reliance Jio,UP-East,Error,Account Not Found,Account Not Found,Account Found,Account Not Found,Account Found,Account Found,Account Not Found,Account Not Found,Error,Account Not Found,Error,Account Not Found,Account Not Found,Account Found,Error,595,Medium,Low,"[""Person's name does not match against bank records."",""Email does not exist."",""Person's name does not match against majority of records in Bureau's network."",""Person has negligible social media presence.""]",4,[],612,Medium,Lucknow,Lucknow,Uttar Pradesh
404621725275,Raj Singh,Sam Brown,PAYTM,012255133475@randomvpa,False,1711,True,True,100,1.0,Medium,-1,0.0,Reliance Jio,Delhi,4058728234.0,True,prepaid,False,,,Error,Account Not Found,Account Not Found,Account Not Found,Account Not Found,Account Found,Account Found,Account Not Found,Account Not Found,Error,Account Found,Error,Account Not Found,Account Not Found,Account Found,Error,405,High,High,"[""Person's name does not match against bank records."",""Email does not exist."",""Person has negligible social media presence.""]",4,"[""Person's name matched against majority of records in Bureau's network."",""Person's phone has a digital age of more than 4 years.""]",587,Medium,Faridabad,Faridabad,Haryana
408377843074,Priya White,Tom Doe,PAYTM,423623388844@randomvpa,False,-1,True,False,75,1.0,Medium,-1,0.0,IDEA,Delhi,4040453928.0,True,prepaid,False,,,Error,Account Not Found,Account Not Found,Account Found,Account Not Found,Account Found,Account Found,Account Not Found,Account Not Found,Error,Account Found,Error,Account Not Found,Account Not Found,Account Found,Error,437,Medium,High,"[""Person's name does not match against bank records."",""Email does not exist."",""Person has negligible social media presence.""]",5,"[""Person's name matched against majority of records in Bureau's network.""]",605,Medium,Ghaziabad,Ghaziabad,Uttar Pradesh
710809944588,Lisa Brown,,,,False,1918,False,False,-1,-1.0,High,-1,-1.0,Airtel,Delhi,4041000000.0,True,prepaid,False,,,Error,Account Not Found,Account Not Found,Account Not Found,Account Not Found,Account Found,Account Found,Account Not Found,Account Not Found,Error,Account Found,Error,Account Not Found,Account Not Found,Account Found,Error,516,High,Medium,"[""Person's name does not match against bank records."",""Email does not exist."",""Person has negligible social media presence.""]",4,"[""Person's phone has a digital age of more than 4 years.""]",587,Medium,East,New Delhi,New Delhi
691577463329,Raj White,,,,False,840,False,False,-1,-1.0,Medium,-1,-1.0,Reliance Jio,Delhi,4058720000.0,True,prepaid,False,,,Error,Error,Account Not Found,Error,Account Not Found,Account Found,Account Not Found,Error,Account Not Found,Error,Account Found,Error,Account Not Found,Account Not Found,Account Found,Error,571,Medium,Medium,"[""Person's name does not match against bank records."",""Email does not exist."",""Person has negligible social media presence.""]",3,[],619,Medium,Ghaziabad,Ghaziabad,Uttar Pradesh
541288414713,Sam Brown,,,,False,2171,False,False,-1,-1.0,Medium,-1,-1.0,Vodafone,Delhi,4041100000.0,True,prepaid,True,IDEA,Delhi,Error,Account Not Found,Account Not Found,Account Not Found,Account Not Found,Account Found,Account Found,Account Not Found,Account Not Found,Error,Account Not Found,Error,Account Not Found,Account Not Found,Account Found,Error,516,High,Medium,"[""Person's name does not match against bank records."",""Email does not exist."",""Person has negligible social media presence.""]",4,"[""Person's phone has a digital age of more than 4 years.""]",634,Medium,Ghaziabad,Ghaziabad,Uttar Pradesh
836079056235,John Singh,Priya Smith,PAYTM,109926524903@randomvpa,False,178,True,True,77,1.0,Medium,-1,0.0,Reliance Jio,Delhi,4058720000.0,True,prepaid,True,Airtel,Delhi,Error,Account Not Found,Account Not Found,Account Found,Account Not Found,Account Found,Account Not Found,Account Not Found,Account Not Found,Error,Account Found,Error,Account Not Found,Account Not Found,Account Found,Error,421,Medium,High,"[""Person's name does not match against bank records."",""Email does not exist."",""Person has negligible social media presence."",""Person's phone has a digital age of less than 6 months.""]",4,"[""Person's name matched against majority of records in Bureau's network.""]",639,Medium,Ghaziabad,Ghaziabad,Uttar Pradesh
076246736001,Tom Brown,,,,False,2597,False,False,-1,-1.0,Medium,-1,-1.0,Airtel,Delhi,4041000000.0,True,prepaid,False,,,Error,Account Not Found,Account Not Found,Account Found,Account Not Found,Account Found,Account Found,Account Not Found,Account Not Found,Error,Account Found,Error,Account Not Found,Account Not Found,Account Found,Error,516,High,Medium,"[""Person's name does not match against bank records."",""Email does not exist."",""Person has negligible social media presence.""]",5,"[""Person's phone has a digital age of more than 4 years.""]",605,Medium,North West,New Delhi,New Delhi
250880964629,Jane Doe,Sue Smith,YBL,640135177716@randomvpa,False,-1,True,False,83,1.0,Low,-1,0.0,Airtel,UP-West,4049700000.0,True,prepaid,False,,,Error,Account Not Found,Account Not Found,Account Not Found,Account Not Found,Account Found,Account Not Found,Account Not Found,Account Not Found,Error,Account Not Found,Error,Account Not Found,Account Not Found,Account Found,Error,516,Medium,High,"[""Person's name does not match against bank records."",""Email does not exist."",""Person has negligible social media presence.""]",2,"[""Person's name matched against majority of records in Bureau's network.""]",632,Medium,Vrindavan,Vrindavan,Uttar Pradesh
541485637965,Priya Brown,,,,False,2286,False,False,-1,-1.0,Medium,-1,-1.0,Reliance Jio,UP-West,4058704517.0,True,prepaid,True,Vodafone,Delhi,Error,Account Not Found,Account Not Found,Account Found,Account Not Found,Account Found,Account Found,Account Found,Account Not Found,Error,Account Found,Error,Account Not Found,Account Found,Account Found,Error,492,High,Medium,"[""Person's name does not match against bank records."",""Email does not exist.""]",7,"[""Person's phone has a digital age of more than 4 years.""]",602,Medium,Vrindavan,Vrindavan,Uttar Pradesh
818955932929,Sam Sharma,John Doe,IKWIK,609003762042@randomvpa,False,396,True,True,100,1.0,Medium,-1,0.0,Reliance Jio,UP-West,4058701508.0,True,prepaid,False,,,Error,Account Not Found,Account Not Found,Account Found,Account Not Found,Account Found,Account Not Found,Account Not Found,Account Not Found,Error,Account Found,Error,Account Not Found,Account Not Found,Account Found,Error,421,Medium,High,"[""Person's name does not match against bank records."",""Email does not exist."",""Person has negligible social media presence.""]",4,"[""Person's name matched against majority of records in Bureau's network.""]",639,Medium,Ghaziabad,Ghaziabad,Uttar Pradesh
194834959224,Sue Brown,,,,False,1231,False,False,-1,-1.0,Medium,-1,-1.0,Vodafone,UP-West,4056600000.0,True,prepaid,False,,,Error,Account Not Found,Account Not Found,Account Not Found,Account Not Found,Account Found,Account Not Found,Account Not Found,Account Not Found,Error,Account Found,Error,Account Not Found,Account Not Found,Account Not Found,Error,650,Medium,Medium,"[""Person's name does not match against bank records."",""Email does not exist."",""Person has negligible social media presence.""]",2,[],310,Medium,Agra,Agra,Uttar Pradesh
238260564779,Raj Sharma,Sam Singh,OKICICI,033121731156@randomvpa,False,349,False,False,7,1.0,Low,-1,1.0,Reliance Jio,UP-West,4058700000.0,True,prepaid,True,Airtel,UP-West,Error,Account Not Found,Account Not Found,Account Found,Account Not Found,Account Found,Account Found,Account Not Found,Account Not Found,Error,Account Found,Error,Account Not Found,Account Not Found,Account Found,Error,595,Medium,Low,"[""Person's name does not match against bank records."",""Email does not exist."",""Person's name does not match against majority of records in Bureau's network.""]",6,[],616,Medium,Vrindavan,Vrindavan,Uttar Pradesh
231313778928,Raj Sharma,,,,False,309,False,False,-1,-1.0,Low,-1,-1.0,Vodafone,UP-East,4041500000.0,True,prepaid,False,,,Error,Error,Account Not Found,Error,Account Not Found,Account Found,Account Found,Error,Account Not Found,Error,Account Found,Error,Account Not Found,Account Not Found,Account Not Found,Error,610,Medium,Medium,"[""Person's name does not match against bank records."",""Email does not exist."",""Person has negligible social media presence.""]",3,[],197,Medium,Lucknow,Lucknow,Uttar Pradesh
235763986762,Lisa Smith,Priya Singh,YBL,416082816313@randomvpa,False,-1,True,False,100,1.0,Low,-1,0.0,Reliance Jio,Rajasthan,4058680000.0,True,prepaid,True,Other networks,,Error,Account Not Found,Account Not Found,Account Not Found,Account Not Found,Account Found,Account Not Found,Account Not Found,Account Found,Error,Account Found,Error,Account Not Found,Account Not Found,Account Not Found,Error,516,Medium,High,"[""Person's name does not match against bank records."",""Email does not exist."",""Person has negligible social media presence.""]",3,"[""Person's name matched against majority of records in Bureau's network.""]",342,Medium,Jaipur,Jaipur,Rajasthan
050246224570,Sam Sharma,,,,False,2725,False,False,-1,-1.0,Medium,-1,-1.0,Reliance Jio,UP-West,4058700000.0,True,prepaid,False,,,Error,Account Not Found,Account Not Found,Account Found,Account Not Found,Account Found,Account Not Found,Account Not Found,Account Not Found,Error,Account Found,Error,Account Not Found,Account Not Found,Account Found,Error,516,High,Medium,"[""Person's name does not match against bank records."",""Email does not exist."",""Person has negligible social media presence.""]",4,"[""Person's phone has a digital age of more than 4 years.""]",639,Medium,Agra,Agra,Uttar Pradesh
659238261989,Sam Singh,,,,False,2077,False,False,-1,-1.0,Medium,-1,-1.0,Reliance Jio,UP-West,4058709097.0,True,prepaid,False,,,Error,Account Not Found,Account Not Found,Account Found,Account Not Found,Account Found,Account Found,Account Not Found,Account Not Found,Error,Account Found,Error,Account Not Found,Account Not Found,Account Found,Error,516,High,Medium,"[""Person's name does not match against bank records."",""Email does not exist."",""Person has negligible social media presence.""]",5,"[""Person's phone has a digital age of more than 4 years.""]",605,Medium,Vrindavan,Vrindavan,Uttar Pradesh
175831510195,Tom Sharma,John Doe,PAYTM,594432947658@randomvpa,False,496,False,False,80,1.0,Low,-1,0.0,Airtel,Rajasthan,4047092616.0,True,prepaid,True,Reliance Jio,Rajasthan,Error,Account Not Found,Account Not Found,Account Not Found,Account Not Found,Account Found,Account Found,Account Not Found,Account Not Found,Error,Account Found,Error,Account Not Found,Account Not Found,Account Found,Error,421,Medium,High,"[""Person's name does not match against bank records."",""Email does not exist."",""Person has negligible social media presence.""]",5,"[""Person's name matched against majority of records in Bureau's network.""]",584,Medium,Jaipur,Jaipur,Rajasthan
640799242808,Raj Sharma,Lisa Smith,YBL,075731708570@randomvpa,False,1928,True,True,100,1.0,Medium,1928,0.0,Airtel,Delhi,4041072100.0,True,prepaid,True,Other networks,,Error,Account Not Found,Account Not Found,Account Not Found,Account Not Found,Account Found,Account Found,Account Not Found,Account Not Found,Error,Account Found,Error,Account Not Found,Account Found,Account Found,Error,382,High,High,"[""Person's name does not match against bank records."",""Email does not exist."",""Person has negligible social media presence.""]",5,"[""Person's name matched against majority of records in Bureau's network."",""Person's phone has a digital age of more than 4 years.""]",619,Medium,Vrindavan,Vrindavan,Uttar Pradesh
493894298770,Sam Brown,Lisa White,AXL,912692614996@randomvpa,False,576,False,True,65,1.0,Medium,-1,1.0,Airtel,UP-West,4049700000.0,True,prepaid,False,,,Error,Account Not Found,Account Not Found,Account Found,Account Not Found,Account Found,Account Found,Account Not Found,Account Not Found,Error,Account Found,Error,Account Not Found,Account Not Found,Account Found,Error,595,Medium,Low,"[""Person's name does not match against bank records."",""Email does not exist."",""Person's name does not match against majority of records in Bureau's network."",""Person has negligible social media presence.""]",5,[],605,Medium,Vrindavan,Vrindavan,Uttar Pradesh
570502429954,Tom White,Sam Singh,YBL,990515223106@randomvpa,False,958,True,False,86,0.0,Medium,-1,0.5,Reliance Jio,Delhi,4058725816.0,True,prepaid,True,IDEA,Delhi,Error,Account Not Found,Account Found,Account Not Found,Account Not Found,Account Found,Account Found,Error,Account Found,Error,Account Found,Error,Account Not Found,Account Not Found,Account Found,Error,421,Medium,High,"[""Person's name does not match against bank records."",""Email does not exist.""]",6,[],633,Medium,Ghaziabad,Ghaziabad,Uttar Pradesh
751238282221,Jane Sharma,Sam Doe,PAYTM,485402749730@randomvpa,False,416,True,True,100,1.0,Medium,-1,0.0,Airtel,Delhi,4041095404.0,True,postpaid,True,IDEA,Delhi,Error,Account Not Found,Account Not Found,Account Found,Account Found,Account Found,Account Not Found,Account Not Found,Account Found,Error,Account Found,Error,Account Not Found,Account Found,Account Found,Error,397,Medium,High,"[""Person's name does not match against bank records."",""Email does not exist.""]",8,"[""Person's name matched against majority of records in Bureau's network.""]",725,Medium,Ghaziabad,Ghaziabad,Uttar Pradesh
536857325701,Raj White,,,,False,1280,False,False,-1,-1.0,Low,-1,-1.0,Reliance Jio,UP-East,4058718026.0,True,prepaid,True,Reliance Jio,Punjab,Error,Account Not Found,Account Not Found,Account Found,Account Not Found,Account Found,Account Found,Account Not Found,Account Found,Error,Account Found,Error,Account Not Found,Account Not Found,Account Not Found,Error,571,Medium,Medium,"[""Person's name does not match against bank records."",""Email does not exist."",""Person has negligible social media presence.""]",5,[],220,Medium,Ludhiana,Ludhiana,Punjab
644748328604,Jane White,,,,False,2326,False,False,17,1.0,High,-1,1.0,Reliance Jio,Delhi,4058720000.0,True,prepaid,True,Reliance Jio,Bihar and Jharkhand,Error,Account Not Found,Account Not Found,Account Found,Account Not Found,Account Found,Account Found,Account Not Found,Account Not Found,Error,Account Found,Error,Account Not Found,Account Not Found,Account Found,Error,579,High,Low,"[""Person's name does not match against bank records."",""Email does not exist."",""Person's name does not match against majority of records in Bureau's network."",""Person has negligible social media presence.""]",5,"[""Person's phone has a digital age of more than 4 years.""]",605,Medium,South Delhi,New Delhi,New Delhi
625924748470,Sam Singh,Jane White,PAYTM,400923529265@randomvpa,False,1583,False,False,-1,1.0,High,-1,1.0,Reliance Jio,Gujarat,4058574633.0,True,prepaid,False,,,Error,Error,Account Not Found,Error,Account Not Found,Account Found,Account Found,Error,Account Not Found,Error,Account Found,Error,Error,Account Not Found,Account Found,Error,579,High,Low,"[""Person's name does not match against bank records."",""Email does not exist."",""Person's name does not match against majority of records in Bureau's network."",""Person has negligible social media presence.""]",5,"[""Person's phone has a digital age of more than 4 years.""]",612,Medium,Vrindavan,Vrindavan,Uttar Pradesh
487642839246,Jane Sharma,,,,False,5254,False,False,-1,-1.0,Medium,-1,-1.0,Airtel,Delhi,4041099581.0,True,prepaid,False,,,Error,Account Not Found,Account Not Found,Account Not Found,Account Not Found,Account Found,Account Not Found,Account Not Found,Account Not Found,Error,Account Found,Error,Account Not Found,Account Not Found,Account Not Found,Error,634,High,Medium,"[""Person's name does not match against bank records."",""Email does not exist."",""Person has negligible social media presence.""]",2,"[""Person's phone has a digital age of more than 4 years.""]",310,Medium,North East,New Delhi,New Delhi
133182753690,Lisa Smith,Priya Sharma,PAYTM,836103399067@randomvpa,False,1928,False,True,100,1.0,High,1928,0.0,Airtel,Delhi,4041000000.0,True,prepaid,True,Reliance Jio,Delhi,Error,Account Not Found,Account Not Found,Account Found,Account Not Found,Account Found,Account Found,Account Not Found,Account Not Found,Error,Account Found,Error,Account Not Found,Account Not Found,Account Found,Error,405,High,High,"[""Person's name does not match against bank records."",""Email does not exist."",""Person has negligible social media presence.""]",5,"[""Person's name matched against majority of records in Bureau's network."",""Person's phone has a digital age of more than 4 years.""]",605,Medium,Noida,Noida,Uttar Pradesh
143339357266,Raj Doe,,,,False,3923,False,False,-1,-1.0,Low,-1,-1.0,Airtel,UP-East,4055400000.0,True,postpaid,False,,,Error,Account Not Found,Account Not Found,Account Found,Account Not Found,Account Found,Account Found,Account Not Found,Account Not Found,Error,Account Found,Error,Account Not Found,Account Not Found,Account Not Found,Error,555,High,Medium,"[""Person's name does not match against bank records."",""Email does not exist."",""Person has negligible social media presence.""]",4,"[""Person's phone has a digital age of more than 4 years.""]",195,Medium,Lucknow,Lucknow,Uttar Pradesh
065627248078,Tom Sharma,,,,False,1206,False,False,-1,-1.0,Medium,-1,-1.0,Airtel,UP-West,4049799974.0,True,prepaid,False,,,Error,Account Not Found,Account Not Found,Account Not Found,Account Not Found,Account Found,Account Found,Account Not Found,Account Not Found,Error,Account Not Found,Error,Account Not Found,Account Not Found,Account Found,Error,571,Medium,Medium,"[""Person's name does not match against bank records."",""Email does not exist."",""Person has negligible social media presence.""]",3,[],571,Medium,Vrindavan,Vrindavan,Uttar Pradesh
404330061056,Priya Sharma,,,,False,912,False,False,-1,-1.0,Low,-1,-1.0,Airtel,UP-West,4049700000.0,True,prepaid,False,,,Error,Account Not Found,Account Not Found,Account Not Found,Account Not Found,Account Found,Account Not Found,Account Not Found,Account Not Found,Error,Account Not Found,Error,Account Not Found,Account Not Found,Account Not Found,Error,650,Medium,Medium,"[""Person's name does not match against bank records."",""Email does not exist."",""Person has negligible social media presence.""]",1,[],354,Medium,Agra,Agra,Uttar Pradesh
234875258030,John Doe,,,,False,348,False,False,-1,-1.0,Medium,-1,-1.0,Airtel,UP-West,4049700000.0,True,prepaid,False,,,Error,Account Not Found,Account Not Found,Account Not Found,Account Not Found,Account Found,Account Found,Account Not Found,Account Not Found,Error,Account Found,Error,Account Not Found,Account Not Found,Account Found,Error,532,Medium,Medium,"[""Person's name does not match against bank records."",""Email does not exist."",""Person has negligible social media presence.""]",4,[],587,Medium,Ghaziabad,Ghaziabad,Uttar Pradesh
073521438085,Tom Sharma,,,,False,369,False,False,-1,-1.0,Medium,-1,-1.0,Airtel,UP-East,4055400000.0,True,prepaid,False,,,Error,Account Not Found,Account Not Found,Account Not Found,Account Not Found,Account Found,Account Not Found,Account Not Found,Account Not Found,Error,Account Found,Error,Account Not Found,Account Not Found,Account Not Found,Error,650,Medium,Medium,"[""Person's name does not match against bank records."",""Email does not exist."",""Person has negligible social media presence.""]",2,[],310,Medium,Lucknow,Lucknow,Uttar Pradesh
752383077340,John Singh,Sam Doe,OKICICI,498852340219@randomvpa,False,33,True,False,91,1.0,Low,-1,0.0,Reliance Jio,UP-West,4058700000.0,True,prepaid,False,,,Error,Account Not Found,Account Not Found,Account Found,Account Not Found,Account Found,Account Found,Account Not Found,Account Not Found,Error,Account Found,Error,Account Not Found,Account Not Found,Account Found,Error,421,Medium,High,"[""Person's name does not match against bank records."",""Email does not exist."",""Person has negligible social media presence."",""Person's phone has a digital age of less than 6 months.""]",5,"[""Person's name matched against majority of records in Bureau's network.""]",605,Medium,Vrindavan,Vrindavan,Uttar Pradesh
531685253415,Raj Smith,,,,False,1918,False,False,-1,-1.0,Medium,-1,-1.0,Reliance Jio,Delhi,4058720000.0,True,prepaid,False,,,Error,Account Not Found,Account Not Found,Account Not Found,Account Not Found,Account Found,Account Not Found,Account Not Found,Account Not Found,Error,Account Found,Error,Account Not Found,Account Not Found,Account Found,Error,516,High,Medium,"[""Person's name does not match against bank records."",""Email does not exist."",""Person has negligible social media presence.""]",4,"[""Person's phone has a digital age of more than 4 years.""]",656,Medium,Faridabad,Faridabad,Haryana
943853270828,Sam White,Jane Sharma,YBL,883912416192@randomvpa,False,1942,True,False,100,1.0,Medium,-1,0.0,Airtel,Delhi,4041092118.0,True,prepaid,False,,,Error,Account Not Found,Account Not Found,Account Not Found,Account Not Found,Account Found,Account Not Found,Account Not Found,Account Not Found,Error,Account Found,Error,Account Not Found,Account Not Found,Account Found,Error,445,High,High,"[""Person's name does not match against bank records."",""Email does not exist."",""Person has negligible social media presence.""]",3,"[""Person's name matched against majority of records in Bureau's network."",""Person's phone has a digital age of more than 4 years.""]",619,Medium,East,New Delhi,New Delhi
227204932277,Jane Doe,Sue Singh,OKSBI,362772317607@randomvpa,False,148,False,False,32,1.0,Medium,-1,1.0,BSNL,Rajasthan,4045900000.0,True,,False,,,Error,Error,Account Not Found,Error,Account Not Found,Account Found,Account Not Found,Error,Account Not Found,Error,Account Found,Error,Account Not Found,Account Not Found,Account Not Found,Error,713,Medium,Low,"[""Person's name does not match against bank records."",""Email does not exist."",""Person's name does not match against majority of records in Bureau's network."",""Person has negligible social media presence."",""Person's phone has a digital age of less than 6 months.""]",2,[],310,Medium,Jaipur,Jaipur,Rajasthan
965092183920,Priya White,Raj Smith,IBL,574511736197@randomvpa,False,1928,True,True,100,0.0,Medium,-1,0.5,Reliance Jio,Delhi,4058726545.0,True,prepaid,True,Other networks,,Error,Account Not Found,Account Not Found,Account Found,Account Not Found,Account Found,Account Found,Account Not Found,Account Not Found,Error,Account Found,Error,Account Not Found,Account Not Found,Account Found,Error,405,High,High,"[""Person's name does not match against bank records."",""Email does not exist."",""Person has negligible social media presence.""]",5,"[""Person's phone has a digital age of more than 4 years.""]",605,Medium,Faridabad,Faridabad,Haryana
